source_id,dataset,group_id,split,image_path,label_path,modality_claim,height,width,instance_count,furniture_fraction
636334b3f1,emps,10.1016.j.ijhydene.2020.01.020,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\636334b3f1.png,,electron microscopy,512,586,2,0.13303247653583616
c294fece54,emps,10.1016.j.ijbiomac.2020.04.179,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\c294fece54.png,,electron microscopy,512,576,3,0.21910603841145834
8136144eaf,emps,10.1016.j.ijbiomac.2020.04.179,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\8136144eaf.png,,electron microscopy,512,555,10,0.13211219031531532
fb1eb65fe5,emps,10.1016.j.ijbiomac.2019.08.234,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\fb1eb65fe5.png,,electron microscopy,526,512,30,0.12682316421102663
b2a7683174,emps,10.1016.j.ijbiomac.2019.08.234,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\b2a7683174.png,,electron microscopy,512,523,95,0.1284170351338432
6360a823da,emps,10.1016.j.ijbiomac.2019.04.196,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\6360a823da.png,,electron microscopy,512,626,8,0.1319576178115016
ee8a331d06,emps,10.1016.j.ijbiomac.2019.03.031,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\ee8a331d06.png,,electron microscopy,512,746,9,0.12546864527479892
83fd5c9288,emps,10.1016.j.ijbiomac.2019.01.191,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\83fd5c9288.png,,electron microscopy,513,512,9,0.1284227278265107
c984680063,emps,10.1016.j.ijbiomac.2019.01.191,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\c984680063.png,,electron microscopy,512,579,2,0.12975294149395508
b452204939,emps,10.1016.j.ijbiomac.2019.01.191,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\b452204939.png,,electron microscopy,512,558,3,0.13590669802867383
1b3c6536a3,emps,10.1016.j.ijbiomac.2019.01.142,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\1b3c6536a3.png,,electron microscopy,512,649,24,0.18486975154083204
d6613c4ec5,emps,10.1016.j.heliyon.2019.e01165,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\d6613c4ec5.png,,electron microscopy,512,616,7,0.17408811891233766
5842aa1a32,emps,10.1016.j.heliyon.2019.e01165,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\5842aa1a32.png,,electron microscopy,512,542,21,0.13516561923431733
724248a877,emps,10.1016.j.foodres.2020.109408,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\724248a877.png,,electron microscopy,512,659,6,0.13869854893778452
345fb7ab68,emps,10.1016.j.foodhyd.2020.105789,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\345fb7ab68.png,,electron microscopy,512,679,5,0.11880983063328424
2556313831,emps,10.1016.j.foodchem.2020.126575,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\2556313831.png,,electron microscopy,512,701,40,0.13239178405848787
5a6c23682b,emps,10.1016.j.foodchem.2020.126575,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\5a6c23682b.png,,electron microscopy,512,687,7,0.1337762691048035
ae001af29f,emps,10.1016.j.eurpolymj.2020.109818,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\ae001af29f.png,,electron microscopy,512,784,15,0.13420758928571427
434e287439,emps,10.1016.j.ijhydene.2019.11.192,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\434e287439.png,,electron microscopy,512,604,23,0.13072679532284767
1ecd5c901c,emps,10.1016.j.yofte.2019.101962,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\1ecd5c901c.png,,electron microscopy,512,583,68,0.21866289665523156
482193653a,emps,10.1016.j.optmat.2018.06.038,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\482193653a.png,,electron microscopy,512,578,497,0.1179782115051903
43be4d0a2c,emps,10.1016.j.arabjc.2015.08.008,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\43be4d0a2c.png,,electron microscopy,512,696,23,0.12948433010057472
eb67400438,emps,10.1016.j.ultsonch.2017.06.027,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\eb67400438.png,,electron microscopy,512,536,9,0.12238733092350747
a45586af89,emps,10.1016.j.ultsonch.2017.06.027,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\a45586af89.png,,electron microscopy,512,541,21,0.12157029805914972
a3eb38c236,emps,10.1016.j.talanta.2017.07.021,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\a3eb38c236.png,,electron microscopy,512,664,68,0.1279738092996988
7b76562318,emps,10.1016.j.talanta.2017.03.037,validation,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\7b76562318.png,,electron microscopy,512,723,13,0.13212093706777317
9c68e03e41,emps,10.1016.j.surfcoat.2017.10.022,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\9c68e03e41.png,,electron microscopy,512,826,89,0.1274993379237288
7e85b64066,emps,10.1016.j.snb.2018.07.123,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\7e85b64066.png,,electron microscopy,512,632,14,0.14090004450158228
7f94f4bdab,emps,10.1016.j.snb.2017.10.179,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\7f94f4bdab.png,,electron microscopy,512,773,21,0.13119037031047864
7fabcfe23f,emps,10.1016.j.reactfunctpolym.2017.03.004,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\7fabcfe23f.png,,electron microscopy,512,634,18,0.1310442133280757
4bafa92eec,emps,10.1016.j.powtec.2017.06.042,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\4bafa92eec.png,,electron microscopy,512,552,12,0.13606770833333334
b2f6f1bbf9,emps,10.1016.j.powtec.2017.06.042,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\b2f6f1bbf9.png,,electron microscopy,512,574,12,0.12726276676829268
fcc97c015c,emps,10.1016.j.porgcoat.2017.04.050,validation,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\fcc97c015c.png,,electron microscopy,512,635,12,0.13606668307086614
3537f150cd,emps,10.1016.j.porgcoat.2017.04.050,validation,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\3537f150cd.png,,electron microscopy,512,583,4,0.12054097877358491
f29baed81b,emps,10.1016.j.polymer.2017.08.061,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\f29baed81b.png,,electron microscopy,512,743,3,0.13204229054508748
47286679c2,emps,10.1016.j.polymer.2017.02.080,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\47286679c2.png,,electron microscopy,512,686,18,0.17410144861516036
c355821ea6,emps,10.1016.j.photonics.2017.04.007,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\c355821ea6.png,,electron microscopy,512,836,33,0.12765634345095694
50a4901372,emps,10.1016.j.orgel.2018.05.061,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\50a4901372.png,,electron microscopy,512,731,10,0.1389283729480164
74ef917e76,emps,10.1016.j.orgel.2018.05.061,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\74ef917e76.png,,electron microscopy,512,738,4,0.7917831131436315
10d85f70bd,emps,10.1016.j.orgel.2018.05.061,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\10d85f70bd.png,,electron microscopy,512,512,3,0.1230010986328125
a562af31ea,emps,10.1016.j.nano.2018.08.003,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\a562af31ea.png,,electron microscopy,512,591,3,0.129778711928934
3d103080e6,emps,10.1016.j.nano.2018.08.003,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\3d103080e6.png,,electron microscopy,512,661,9,0.1276061365355522
08549eb98f,emps,10.1016.j.mtchem.2016.11.005,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\08549eb98f.png,,electron microscopy,512,512,26,0.1334991455078125
7f50b86c4b,emps,10.1016.j.mtchem.2016.11.005,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\7f50b86c4b.png,,electron microscopy,512,517,218,0.126862457688588
627acee9c4,emps,10.1016.j.msec.2017.04.127,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\627acee9c4.png,,electron microscopy,512,774,53,0.12939579295865633
80d6a1f25a,emps,10.1016.j.micromeso.2017.03.028,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\80d6a1f25a.png,,electron microscopy,512,512,76,0.13116836547851562
9dc60257e5,emps,10.1016.j.jphotochem.2017.08.020,validation,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\9dc60257e5.png,,electron microscopy,512,683,8,0.7680985770497804
802e607c7c,emps,10.1016.j.jmmm.2016.11.113,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\802e607c7c.png,,electron microscopy,512,514,7,0.12938123176070038
82b9b9c2af,emps,10.1016.j.jece.2017.08.017,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\82b9b9c2af.png,,electron microscopy,512,650,69,0.14396334134615385
9ca16b98df,emps,10.1016.j.jcis.2016.12.001,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\9ca16b98df.png,,electron microscopy,512,659,27,0.12763775606980274
3027f9ffe7,emps,10.1016.j.ijpharm.2018.06.035,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\3027f9ffe7.png,,electron microscopy,512,687,38,0.14601528384279475
85743c45d1,emps,10.1016.j.ijpharm.2017.01.014,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\85743c45d1.png,,electron microscopy,512,572,9,0.13165838068181818
d3ed612a2d,emps,10.1016.j.ijpharm.2017.01.014,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\d3ed612a2d.png,,electron microscopy,512,597,1,0.42294480213567837
fe83ead30b,emps,10.1016.j.ijpharm.2017.01.014,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\fe83ead30b.png,,electron microscopy,512,598,2,0.4237040133779264
a8851978de,emps,10.1016.j.ijhydene.2018.04.204,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\a8851978de.png,,electron microscopy,512,598,17,0.12855677780100336
bf57480a38,emps,10.1016.j.electacta.2018.05.016,validation,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\bf57480a38.png,,electron microscopy,550,512,53,0.12615411931818182
9c4905d020,emps,10.1016.j.colsurfb.2017.09.009,validation,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\9c4905d020.png,,electron microscopy,512,662,114,0.13288035781722055
e8e39c913a,emps,10.1016.j.colsurfb.2017.07.002,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\e8e39c913a.png,,electron microscopy,521,512,32,0.12167106525911708
34f4fb273d,emps,10.1016.j.chemosphere.2017.12.064,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\34f4fb273d.png,,electron microscopy,513,512,4,0.1268350999025341
8fde53b05f,emps,10.1016.j.chemosphere.2017.05.118,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\8fde53b05f.png,,electron microscopy,512,732,5,0.13466690146857924
5c244a9ea8,emps,10.1016.j.chemosphere.2017.05.118,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\5c244a9ea8.png,,electron microscopy,512,669,1,0.2806281530269058
2181ebb330,emps,10.1016.j.cej.2018.06.063,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\2181ebb330.png,,electron microscopy,512,512,6,0.1234893798828125
59424b060a,emps,10.1016.j.cej.2017.03.050,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\59424b060a.png,,electron microscopy,512,512,66,0.11868667602539062
bcab6454cf,emps,10.1016.j.carbpol.2017.03.031,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\bcab6454cf.png,,electron microscopy,512,748,20,0.1280471883355615
b23c478d84,emps,10.1016.j.biotechadv.2018.02.016,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\b23c478d84.png,,electron microscopy,512,533,2,0.12453462124765478
70f9f13af4,emps,10.1016.j.bios.2018.03.016,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\70f9f13af4.png,,electron microscopy,512,631,61,0.12910125297147385
e3a800b533,emps,10.1016.j.bios.2017.04.035,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\e3a800b533.png,,electron microscopy,513,512,167,0.12301641691033138
8d7fc4c578,emps,10.1016.j.bios.2016.02.056,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\8d7fc4c578.png,,electron microscopy,512,662,43,0.13088297771903323
1a29c5b84f,emps,10.1016.j.biomaterials.2017.07.027,validation,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\1a29c5b84f.png,,electron microscopy,536,512,20,0.13111080340485073
065d8e352c,emps,10.1016.j.biomaterials.2017.07.005,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\065d8e352c.png,,electron microscopy,512,525,33,0.1284375
77f09d7ca4,emps,10.1016.j.biomaterials.2017.06.008,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\77f09d7ca4.png,,electron microscopy,512,580,123,0.1292901400862069
1cb46bfdd5,emps,10.1016.j.biomaterials.2017.04.028,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\1cb46bfdd5.png,,electron microscopy,512,750,4,0.13158072916666666
d3971746e0,emps,10.1016.j.biomaterials.2016.10.022,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\d3971746e0.png,,electron microscopy,512,629,4,0.13296154610492847
738c326d73,emps,10.1016.j.arabjc.2018.03.016,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\738c326d73.png,,electron microscopy,512,514,3,0.12306207441634241
1b935635dd,emps,10.1016.j.apsusc.2018.07.051,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\1b935635dd.png,,electron microscopy,512,697,4,0.13226327116212339
98a18b7db9,emps,10.1016.j.apsusc.2018.04.093,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\98a18b7db9.png,,electron microscopy,512,754,41,0.13271665699602123
41ac55ed12,emps,10.1016.j.apsusc.2018.01.189,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\41ac55ed12.png,,electron microscopy,512,698,3,0.13459773459885388
e4065c11e4,emps,10.1016.j.apsusc.2017.11.151,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\e4065c11e4.png,,electron microscopy,512,648,6,0.14400679976851852
611b9564a4,emps,10.1016.j.apsusc.2017.07.106,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\611b9564a4.png,,electron microscopy,512,515,17,0.1273096177184466
8dffc01cc2,emps,10.1016.j.apsusc.2017.05.051,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\8dffc01cc2.png,,electron microscopy,512,675,66,0.1740914351851852
c0ba8a65a5,emps,10.1016.j.apsusc.2017.03.154,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\c0ba8a65a5.png,,electron microscopy,512,693,5,0.1360930735930736
43875c5b20,emps,10.1016.j.apsusc.2017.02.159,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\43875c5b20.png,,electron microscopy,512,595,29,0.1254201680672269
0289bd97e6,emps,10.1016.j.apsusc.2016.11.098,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\0289bd97e6.png,,electron microscopy,512,687,108,0.12901428311499272
3430b20071,emps,10.1016.j.applthermaleng.2016.12.054,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\3430b20071.png,,electron microscopy,512,514,5,0.12381824537937743
ca780314cd,emps,10.1016.j.apcatb.2016.08.003,validation,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\ca780314cd.png,,electron microscopy,512,732,39,0.1340452100409836
d83980d44e,emps,10.1016.j.apcata.2016.10.031,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\d83980d44e.png,,electron microscopy,512,668,80,0.12605843001497005
9d2e813224,emps,10.1016.j.actbio.2018.05.038,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\9d2e813224.png,,electron microscopy,512,545,6,0.12514693233944954
b392e4784f,emps,10.1016.j.actbio.2018.05.038,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\b392e4784f.png,,electron microscopy,512,536,16,0.12651585820895522
bf6f1a320a,emps,10.1016.j.actbio.2018.02.010,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\bf6f1a320a.png,,electron microscopy,512,683,8,0.12228049505856516
28d7e31165,emps,10.1016.j.actbio.2016.11.037,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\28d7e31165.png,,electron microscopy,512,517,36,0.13644297026112184
2bc87a8698,emps,10.1016.j.actbio.2016.09.041,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\2bc87a8698.png,,electron microscopy,512,567,6,0.13541322200176367
53025d5189,emps,10.1016.j.aca.2018.07.020,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\53025d5189.png,,electron microscopy,512,568,31,0.12194996148767606
01ac659240,emps,10.1016.j.biopha.2016.07.011,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\01ac659240.png,,electron microscopy,512,587,6,0.13288902789608179
5d72761807,emps,10.1016.j.ultramic.2016.08.008,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\5d72761807.png,,electron microscopy,512,512,6,0.7593116760253906
fe9791f122,emps,10.1016.j.tox.2016.08.020,validation,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\fe9791f122.png,,electron microscopy,512,673,113,0.13569140044576522
2c6c108b4d,emps,10.1016.j.talanta.2016.10.100,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\2c6c108b4d.png,,electron microscopy,514,512,49,0.12704052164396887
fd1f58d925,emps,10.1016.j.snb.2017.07.010,train,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\fd1f58d925.png,,electron microscopy,512,642,37,0.14072539427570094
391ef00939,emps,10.1016.j.snb.2017.01.137,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\amat4-week1\emps\images\391ef00939.png,,electron microscopy,513,512,43,0.16433281554580897
